,s1,0.167hr,0.333hr,0.500hr,0.667hr,0.833hr,1.000hr,1.167hr,1.333hr,1.500hr,1.667hr,1.833hr,2.000hr,2.167hr,2.333hr,2.500hr,2.667hr,2.833hr,3.000hr,3.167hr,3.333hr,3.500hr,3.667hr,3.833hr,4.000hr,4.167hr,4.333hr,4.500hr,4.667hr,4.833hr,5.000hr,5.167hr,5.333hr,5.500hr,5.667hr,5.833hr,6.000hr,6.167hr,6.333hr,6.500hr,6.667hr,6.833hr,7.000hr,7.167hr,7.333hr,7.500hr,7.667hr,7.833hr,8.000hr,8.167hr,8.333hr,8.500hr,8.667hr,8.833hr,9.000hr,9.167hr,9.333hr,9.500hr,9.667hr,9.833hr,10.000hr,10.167hr,10.333hr,10.500hr,10.667hr,10.833hr,11.000hr,11.167hr,11.333hr,11.500hr,11.667hr,11.833hr,12.000hr,12.167hr,12.333hr,12.500hr,12.667hr,12.833hr,13.000hr,13.167hr,13.333hr,13.500hr,13.667hr,13.833hr,14.000hr,14.167hr,14.333hr,14.500hr,14.667hr,14.833hr,15.000hr,15.167hr,15.333hr,15.500hr,15.667hr,15.833hr,16.000hr,16.167hr,16.333hr,16.500hr,16.667hr,16.833hr,17.000hr,17.167hr,17.333hr,17.500hr,17.667hr,17.833hr,18.000hr,18.167hr,18.333hr,18.500hr,18.667hr,18.833hr,19.000hr,19.167hr,19.333hr,19.500hr,19.667hr,19.833hr,20.000hr,20.167hr,20.333hr,20.500hr,20.667hr,20.833hr,21.000hr,21.167hr,21.333hr,21.500hr,21.667hr,21.833hr,22.000hr,22.167hr,22.333hr,22.500hr,22.667hr,22.833hr,23.000hr,23.167hr,23.333hr,23.500hr,23.667hr,23.833hr,24.000hr
12.333hr,0.4579789898782863,0.47444279842240966,0.4923150555690325,0.5121337831889775,0.5338667196491549,0.5553182943679921,0.5725919954681699,0.5841130521917003,0.5943231718984633,0.6062642542646184,0.6210657373367628,0.638696835824148,0.6581759103236796,0.6761529046672136,0.6913162455388446,0.704764688437597,0.7172499720905057,0.729117962907325,0.7404179173248122,0.7509478980831275,0.7609030012935806,0.7706665883566274,0.7804340806599047,0.7902429893321803,0.8000510599167393,0.8095803852336012,0.8187652465407042,0.8277387603961062,0.8365716529047649,0.8452723680570753,0.8537972902650758,0.8619098335490669,0.8694975533942,0.8766411448556841,0.88340495251958,0.8898315205622617,0.8959420495915602,0.9016622256559953,0.9069639616305963,0.9119105553156447,0.9165491252725044,0.920911529270899,0.925009714858614,0.92885237193695,0.9324712365277881,0.9359030893474058,0.9391842873346138,0.9423372540925067,0.9453791298093968,0.9482740494051354,0.9510196390593509,0.9536557002658177,0.9562283082963147,0.9587753364853892,0.9613142737069843,0.9638033611543309,0.966204452321048,0.9685261049934143,0.9707797489840805,0.9729912802419808,0.9751667664439455,0.9773142500201863,0.9794650762149062,0.9816315752435609,0.9838226035306706,0.9860244357695765,0.9881981922475259,0.9903096068080032,0.9923456880046254,0.9942870502489118,0.9960866671187268,0.9976690476402912,0.9989315557939629,0.9997316785858724,1.0,0.9997348138441011,0.9989600326743233,0.9977212278193728,0.9960687230834784,0.9940733890296214,0.9918184571214003,0.9893550546048766,0.986711840873503,0.9838902503816321,0.9809386537520067,0.9778833854708565,0.9747899215093231,0.971703657722956,0.9687043931043756,0.9658271093926561,0.9630158374339651,0.960356807010069,0.9578309586450797,0.9553341519509565,0.9527327532113083,0.9499453322996861,0.9470028732341701,0.9439725250586516,0.9408107087911214,0.9376026277237977,0.9342889485878242,0.9308422502566772,0.9272859133110645,0.9236465979800467,0.9199294672358032,0.9160847606371254,0.9121060727669756,0.9079521681848143,0.9037100716558917,0.899211713109654,0.8946556698480281,0.8900565622509242,0.885443540738984,0.8809430267039846,0.8765210096499877,0.8722157048754948,0.8680037050706264,0.8638597358028252,0.8598515780493234,0.8560934153769886,0.8524773676352586,0.8489217328817008,0.8457032054206554,0.8426611278716645,0.8398153090786584,0.8369734165859458,0.8339929532591058,0.8311209720712672,0.8288597887454875,0.8269716430344756,0.8246491626788902,0.8216721237462465,0.8182602968420126,0.8152039486644789,0.8123892261103034,0.8090634124801788,0.8053375912636777,0.8013171776348781,0.7975012269456644,0.7933373780083063,0.789322617268645,0.7854753184790401,0.78206134471832,0.778606133860444,0.7753932285776585
12.500hr,0.456922254228222,0.4733326041864476,0.49113189532109575,0.510856644594598,0.53248040442369,0.5538243662599428,0.5710025608490314,0.5824520123879181,0.592599787666559,0.6044764407887548,0.6192099193982289,0.6367702532488818,0.6561756043135537,0.6740824006523726,0.6891828294201537,0.7025723424076548,0.7149992161025592,0.7268081759653643,0.738046685111557,0.748515086128046,0.7584128427334738,0.7681235914419989,0.7778424747973578,0.7876066695548057,0.7973737388610317,0.8068666272281422,0.8160201732827993,0.8249665668222399,0.8337764062395787,0.8424571560784052,0.8509646565076373,0.8590602506155036,0.8666302912731549,0.8737557393499007,0.8805009606199048,0.8869091671165877,0.8930025048747118,0.8987066862258334,0.9039928795792835,0.9089240640330584,0.9135466252307518,0.917892209896415,0.9219731570511202,0.925800328413213,0.9294078002853761,0.9328329098364587,0.9361109328297236,0.9392665626317193,0.9423174859813177,0.9452287427356362,0.947995969525174,0.9506553621909307,0.95324939848265,0.9558133990242551,0.9583660436952233,0.9608746699480488,0.9633055698194536,0.9656656020774487,0.9679580906516997,0.9702019433249989,0.9724031774110148,0.9745757349750549,0.9767516965160828,0.9789448161890701,0.981167935087491,0.9834120825569522,0.9856435966865871,0.9878395468765868,0.9899996562786412,0.9921147377675039,0.9941487842566353,0.9960393513073349,0.997692707605025,0.998955779688951,0.9997348138441011,1.0,0.999733447470108,0.9989472088356446,0.9976724137356159,0.9959749470153266,0.9939467419299479,0.9916562247863768,0.9891491758999397,0.9864439791704164,0.9835899405368486,0.9806203683437682,0.9776043055392631,0.9745887760293283,0.9716532707989664,0.9688298757263554,0.9660693442733688,0.9634482472114885,0.9609477128625925,0.9584835482465974,0.9559348607169215,0.9532078307989581,0.9503182152719224,0.9473331743251355,0.9442064782601608,0.9410178599434422,0.9377160500071587,0.9342774182119544,0.930722965772425,0.9270878264585372,0.9233796607025814,0.9195635825378066,0.9156107382546749,0.9114892785826144,0.9072746619327047,0.9028032343930273,0.8982710801074534,0.8936905477847844,0.8890791428724271,0.8845713675896115,0.8801332545379859,0.8758090464195454,0.8715745705359897,0.8674134454904127,0.8633861562983094,0.8596081051619673,0.8559797069024808,0.8524181457391736,0.8491856599054957,0.8461219895355634,0.8432395006470748,0.8403499589452845,0.8373174413365482,0.8343735059634486,0.8319953702457301,0.8301353445319652,0.8279489533884635,0.8249716191077149,0.8214353108785694,0.818236450024694,0.8153419246227787,0.8119922504140366,0.8082467573253608,0.8042085922187224,0.8003685238918239,0.7961818956692408,0.7921321416735384,0.7882440739956503,0.7847873033374501,0.7812996351807416,0.7780458651074866
12.667hr,0.45555746874049347,0.4719201002812326,0.4896584807544648,0.5093064396486681,0.5308408891354659,0.5520973987421588,0.5691995614425562,0.5805942500054208,0.5906945096711167,0.6025196013370703,0.617196097687977,0.6346956636195622,0.6540358918117772,0.6718787648733348,0.6869194741010806,0.7002500997362862,0.7126178234473807,0.7243658178576458,0.735540635558361,0.7459442586905652,0.7557802111425899,0.7654334611041321,0.775099063753694,0.7848137558011765,0.7945346137572612,0.8039859599585195,0.8131040998155633,0.8220206128423148,0.8308053430714337,0.8394653751304401,0.8479554880306214,0.8560345670669882,0.8635878891708437,0.8706971496169077,0.8774268849397885,0.8838205401291179,0.8899004205893754,0.8955924907973251,0.9008678676665397,0.9057890405400578,0.9104019168216733,0.9147381194001941,0.9188105284315395,0.9226316428748829,0.9262360706154162,0.9296613741789417,0.9329440391947452,0.9361098784785044,0.9391780477997097,0.9421138706384228,0.9449110084795209,0.947602177493383,0.9502266943228973,0.9528200115358995,0.9554032025606228,0.9579446549094082,0.9604109431316394,0.9628111384800448,0.96514986402317,0.9674374117663878,0.9696719741386995,0.9718689007859155,0.9740657827497894,0.976279686239275,0.978524157067023,0.9807941741797406,0.9830607012902164,0.9853104439930884,0.9875544773610563,0.989791993980402,0.9919964513468392,0.9941187767138988,0.9960793908121491,0.9977275989235016,0.9989600326743233,0.999733447470108,1.0,0.9997276274264256,0.9989134868347133,0.9976010436571853,0.9958760590891809,0.9938168122324507,0.9914865482658811,0.988922932163741,0.9861814464971088,0.983305795766018,0.980370772452824,0.9774268351924273,0.9745539740475933,0.9717825052657676,0.9690722487543726,0.9664921235912434,0.9640225040489917,0.9615950143828279,0.9591038399241648,0.9564464662226541,0.9536210856118853,0.9506927838202038,0.9476106748846875,0.9444503864332584,0.9411670149679777,0.9377387539620009,0.9341821188235735,0.930543415188801,0.9268328289041561,0.9230334541314293,0.9190956899683819,0.9149987681052968,0.9108085437759048,0.9063638610777545,0.9018606946011224,0.8973055812463395,0.8927033573015715,0.8881958857980877,0.883748258815739,0.8794105401675321,0.875158190634513,0.8709818749674918,0.8669364470027984,0.8631357452568507,0.859491268874242,0.8559230010977277,0.8526790004186037,0.8495983898206866,0.8466858118781121,0.8437524898674389,0.8406675938421847,0.837651867376884,0.8351366697233952,0.8331946915891025,0.831186847686145,0.8283023670674317,0.8246863809164059,0.8213358914438499,0.8183274358146826,0.814937626170021,0.8111694062598988,0.807113707752638,0.8032516535040707,0.7990436881920497,0.7949664101014202,0.7910411573105556,0.7875379602784238,0.7840143235151087,0.7807185737369218
12.833hr,0.45426148849909187,0.4705763378626349,0.48825851111868807,0.5078259576332623,0.5292604631005812,0.5504108716646219,0.5674148294566184,0.5787346451234862,0.5887711523189427,0.6005300411902413,0.6151374048674241,0.6325655896414462,0.6518305621469747,0.6695990340823205,0.6845684021367752,0.6978285259844301,0.7101258072495101,0.7218024376694298,0.7329037106019982,0.7432339529499974,0.75300086779698,0.7625908554787499,0.7721982665570317,0.7818596266499972,0.7915320672376044,0.8009410943726899,0.8100242811790215,0.818912277846982,0.8276735828957233,0.8363146990649508,0.8447894552273115,0.8528543183231335,0.8603929970094344,0.8674877211841832,0.8742038716338121,0.8805859275565944,0.8866569166266104,0.8923427030494933,0.8976139525874036,0.9025328126552051,0.9071449815815422,0.9114812761595886,0.9155542915528943,0.9193772931534178,0.9229856143384672,0.9264177184595873,0.9297080292183232,0.932886500842672,0.935972912675473,0.9389324897300161,0.9417580591294279,0.9444826940881706,0.94714328732494,0.9497730422302963,0.9523928560845044,0.9549704146331451,0.9574731709133107,0.9599118745855596,0.9622932879292678,0.9646261118619253,0.9669008234382827,0.9691285193742878,0.97135054380819,0.9735873534260068,0.9758537847471805,0.9781460509719082,0.9804376704966354,0.9827239109345147,0.9850260018767001,0.987350141828027,0.9896773417171225,0.9919695838440891,0.9941608665182103,0.9961111919319293,0.9977212278193728,0.9989472088356446,0.9997276274264256,1.0,0.9997163716025954,0.9988781588588668,0.9975478108033518,0.9958003640085247,0.9937094376012005,0.9913313201075271,0.9887309574813532,0.9859662292452385,0.9831205459742658,0.9802514488459406,0.9774407624968406,0.974719160853225,0.9720563569904065,0.9695166469829691,0.9670814581610268,0.9646936936501589,0.9622625237625428,0.9596823070649225,0.9569322415523062,0.9540740824849173,0.9510491690699177,0.9479290463037535,0.9446744378936621,0.94126410063732,0.9377102089299165,0.9340680622462852,0.9303520305849301,0.9265528731727306,0.9226203337037117,0.9185385826834351,0.9143672920664978,0.9099467734298867,0.9054749636285786,0.9009499102390028,0.8963639164272627,0.8918638558673226,0.8874129814703003,0.8830676312470008,0.8788025617821803,0.8746141061227068,0.8705528610103545,0.8667284872426382,0.8630637931836983,0.8594838033302943,0.8562282281539166,0.8531322320865287,0.8501939742064714,0.8472217524164272,0.844082667796365,0.8409953944917713,0.8383251875634459,0.8361930049569894,0.8343011012824794,0.8316094791627419,0.8279917050137473,0.8245003397908753,0.8213635760475526,0.8179131858605098,0.8141157509961869,0.8100397851434628,0.8061561846954064,0.801927216041377,0.7978299278855006,0.7938734077720728,0.790325384804771,0.7867622618583717,0.7834242296713694
13.000hr,0.4533312426803446,0.4695884246675278,0.4872084333351338,0.5066948635433619,0.5280342483602035,0.5490864226829354,0.5659954175638792,0.5772336772879337,0.5871945108704386,0.5988728875572006,0.6133945679354026,0.630733766619982,0.6499074045597887,0.6675861407018459,0.6824704472324997,0.6956470200234254,0.707861897658574,0.7194562293391211,0.7304737398812033,0.7407203021923771,0.7504074238995286,0.7599223724536945,0.7694587358313423,0.7790526462267024,0.7886610042136596,0.7980116604014577,0.8070446483299611,0.8158901900088118,0.824615866069807,0.8332270925619186,0.8416763908141208,0.849718367417775,0.8572352770556229,0.8643090982284996,0.8710056433763163,0.8773700988708566,0.8834260089276048,0.8890991894503852,0.8943605140705834,0.8992718948594474,0.9038788715101348,0.9082120002525341,0.9122835042786391,0.9161072350535066,0.919719077849242,0.9231577058533985,0.9264575073682858,0.929647632104333,0.9327490312873135,0.935729143735954,0.9385807385034222,0.941335974646776,0.9440297618717,0.9466950564836437,0.9493483928115414,0.9519584723587098,0.954495646946542,0.9569709319118811,0.9593916877814406,0.9617676361934958,0.964088000878914,0.9663549339402878,0.9686079434517038,0.9708697267734293,0.9731572836966034,0.9754681733524788,0.9777771995209158,0.9800863294152102,0.9824256885688756,0.9848072116859968,0.9872182726664346,0.9896302994520125,0.99198809266646,0.9941632839644468,0.9960687230834784,0.9976724137356159,0.9989134868347133,0.9997163716025954,1.0,0.9997103616485334,0.9988669378473648,0.997526316670653,0.9957589049436559,0.9936319121105717,0.9912201631010193,0.9885972929084207,0.9858590011386325,0.9830738719324377,0.9803281989019583,0.9776558496104119,0.9750371900838282,0.9725340878317149,0.9701328603366893,0.9677851339017356,0.9654129624165344,0.9629126825084827,0.9602470487688987,0.9574705604716629,0.9545178282163478,0.9514522718560734,0.9482401644720208,0.9448603659664716,0.9413194092732959,0.9376803065972481,0.9339625066840732,0.9301603450852456,0.9262291575500956,0.9221563887348923,0.9179992831360293,0.9135989303194949,0.9091570858487208,0.9046637584574407,0.9000992433230774,0.8956123096648779,0.891163654435486,0.886816106039256,0.8825437712119742,0.8783469618149997,0.8742736377818067,0.8704264592020956,0.8667381388148816,0.8631399224237172,0.8598703020026998,0.8567564979708793,0.853793357372898,0.850785595368121,0.8475909175580766,0.8444314733975353,0.8415990549454693,0.8391990669784948,0.8372583252553985,0.8348277406758347,0.8313021258866887,0.827709742767554,0.8244467257919352,0.8209195373044063,0.8170853134741994,0.8129838960857358,0.8090768069734512,0.8048266423625904,0.8007132976308532,0.7967325432444019,0.793146451906274,0.7895422740815627,0.7861624675107858
13.167hr,0.45217076926934113,0.4683834648485092,0.48595438031281024,0.5053758034288879,0.5266395044939177,0.5476147404655434,0.5644522406480343,0.5756302663142177,0.5855345391460017,0.5971495846769135,0.6116008257257636,0.628864074495971,0.6479560841241283,0.6655527375063472,0.6803556970948348,0.6934501703427538,0.705580832524199,0.7170880934310673,0.7280165410752734,0.7381742082841779,0.7477755349653036,0.7572086469249013,0.7666664324318118,0.7761838466972902,0.7857171223687033,0.7949976619846099,0.8039686743302744,0.8127595187622438,0.8214369286338417,0.8300056667552431,0.8384170760409617,0.8464235485371796,0.8539059255128018,0.8609465999947774,0.8676118793872978,0.8739471816201941,0.87997667717536,0.8856268598744615,0.8908686397726046,0.8957641607480182,0.9003589777732226,0.9046825326397002,0.9087479062808183,0.9125695825903973,0.9161838044070554,0.9196283176138516,0.9229367070354565,0.9261392007916207,0.929257502892366,0.9322593090029021,0.9351373048480114,0.9379235656725577,0.9406532735139045,0.9433596456467293,0.946058734343723,0.9487157676205742,0.9512990152916769,0.9538197985823192,0.956286402334361,0.95870938837888,0.9610786993266214,0.9633940596606363,0.9656900004111146,0.9679890961524342,0.9703089110342997,0.9726480642685107,0.9749818974765186,0.9773178314330451,0.9796935208429004,0.9821256965589477,0.9846059727001991,0.9871124279467538,0.989598458435708,0.9919436142238585,0.9940733890296214,0.9959749470153266,0.9976010436571853,0.9988781588588668,0.9997103616485334,1.0,0.9997109972581791,0.9988645803423821,0.9975124368545735,0.9957187553992641,0.9935617700618827,0.9911287480239223,0.988529229965196,0.9858471364560097,0.9831760381339731,0.9805569067635787,0.977981461925074,0.9755114552343261,0.9731405295078313,0.9708294645594887,0.9685114216200801,0.966088558655465,0.9635111941481164,0.9608241701708642,0.9579568272784967,0.9549623914749955,0.9518084602675699,0.9484756338830401,0.9449644542830268,0.9413414154013787,0.9376327008702796,0.9338362686845447,0.9299117322002862,0.92584965069562,0.9217065527445036,0.9173253267869881,0.9129104048617446,0.9084469823571683,0.9039067011924363,0.8994364245328719,0.8949940063430402,0.8906485721950158,0.8863741626852921,0.8821733870813251,0.8780918095194272,0.8742250078254581,0.8705119155631339,0.8668907987966775,0.8636018668972189,0.8604666903415775,0.8574761412972665,0.8544335271822131,0.8511838506167194,0.8479509045246785,0.84496057899225,0.8422574964709081,0.840101117661069,0.8378822426174218,0.8345433279283995,0.8309145771118059,0.8275422588026076,0.8239325654723073,0.8200543156629984,0.8159211124580553,0.8119868174900857,0.8077133758369359,0.8035819575555156,0.799582506312301,0.7959669688553754,0.792322828619347,0.7889017994344277
13.333hr,0.4509552275004489,0.467108130872112,0.4846250603101556,0.5039807748095169,0.5251707982151366,0.5460759348707949,0.5628542295040456,0.5739867421865916,0.5838481006547328,0.5954144947872554,0.6098119714526494,0.6270165203497053,0.6460439294273169,0.6635723204436603,0.6783043356665953,0.6913236121321379,0.7033754406208415,0.7147988477027181,0.7256382166321659,0.7357052618933325,0.7452177026009683,0.7545645536012171,0.7639381918464814,0.7733722335614398,0.7828218169169118,0.7920222835842153,0.800921071580989,0.8096470201731161,0.8182661660476295,0.8267830196124601,0.8351482533559252,0.843112105422241,0.8505540384101896,0.8575569510655944,0.8641879050239467,0.8704922246111759,0.8764940536358321,0.8821200596166382,0.8873411894524584,0.8922192099978704,0.896799241976398,0.9011105783743623,0.9051659025683179,0.9089800527315322,0.9125907102836888,0.9160362616487701,0.9193498816195493,0.922561330433075,0.9256919260904689,0.9287108677877942,0.9316114825770254,0.9344248775614608,0.937182874102383,0.9399112156985135,0.9426369528261413,0.9453240563824045,0.9479379563447742,0.9504919111809742,0.9529969267341329,0.9554636589885825,0.957882386424569,0.9602518316907048,0.9626011447680203,0.9649459372237329,0.9673066982532055,0.9696829781351932,0.9720513961309951,0.9744226622765745,0.9768384572546789,0.9793195059092356,0.9818616756584085,0.98444841829287,0.9870390423847446,0.9895178368458223,0.9918184571214003,0.9939467419299479,0.9958760590891809,0.9975478108033518,0.9988669378473648,0.9997109972581791,1.0,0.9997092304678419,0.9988547276924647,0.9974826646886403,0.9956617145553941,0.9934845129260848,0.9910717812584262,0.9885248092545006,0.9859478436160278,0.9833929574479492,0.980864923042406,0.9784274559208683,0.9760836442919545,0.973804100388105,0.9715327086921938,0.9691806474232745,0.9666897067369581,0.9640950800689163,0.961322532624,0.9584130307812997,0.9553336355751424,0.9520645247065976,0.9486026736184732,0.945013550819459,0.9413293765989688,0.9375522744090775,0.9336458014128007,0.9296027493301936,0.9254792637906795,0.9211208047997771,0.9167310011143509,0.9122939594182332,0.9077775643367039,0.9033238389883886,0.8988891990902265,0.8945480743888559,0.8902750370537096,0.8860743804617406,0.8819883901533447,0.8781050665554311,0.874367554341079,0.8707200553857319,0.86740550917278,0.8642456320996186,0.8612226159394126,0.8581442680403305,0.8548417735482143,0.8515355232136118,0.8483975333856524,0.845399818787387,0.8429187922736096,0.8407349675574088,0.8376624397781234,0.834064801289,0.8306138242641201,0.8269262626398706,0.8229985882408919,0.8188273161267098,0.8148592177405611,0.8105588784037766,0.8064023215658492,0.8023843890833907,0.7987457815432358,0.7950647250683309,0.7916014914769227
13.500hr,0.4496497721876942,0.46574834658437547,0.48321385306554776,0.5024911168919407,0.5235848361394272,0.5443887866419893,0.5610746783078046,0.5721307576981571,0.5819246293787822,0.5934221622079278,0.6077480736874197,0.6248781429858516,0.6438276554832755,0.6612788306252391,0.6759348811391984,0.6888771555491727,0.7008496304614669,0.7121902392844394,0.7229431618165141,0.7329229671766562,0.7423502602880655,0.751614074813937,0.760905275604707,0.7702557290146654,0.7796190155915578,0.7887348734694596,0.7975552695833414,0.8062090682892898,0.8147616599593622,0.8232174183875628,0.8315266133342681,0.8394378833866406,0.8468306467906107,0.8537873778658207,0.8603765225755056,0.8666437406676897,0.8726134014732763,0.8782122762479535,0.8834114915542154,0.8882728337291862,0.8928410923232349,0.8971450117374158,0.9011969919227636,0.9050126165270689,0.9086302846306359,0.9120882229808509,0.9154173297719579,0.9186422216113943,0.9217884691865711,0.9248269831859753,0.9277515921622226,0.9305936274910144,0.9333849375962711,0.9361513790867296,0.9389210244280587,0.9416551211758867,0.944316422934626,0.946918987492729,0.9494741250425046,0.9519931501371187,0.9544671185046948,0.9568949521218937,0.9593040430115518,0.9617049683916191,0.9641181994743192,0.9665436473592285,0.9689587585437404,0.9713760461451237,0.9738406757840209,0.9763765051556852,0.9789823597260264,0.9816454406481453,0.9843290119507797,0.986919523841227,0.9893550546048766,0.9916562247863768,0.9938168122324507,0.9958003640085247,0.997526316670653,0.9988645803423821,0.9997092304678419,1.0,0.9997060733369475,0.9988390295307543,0.9974451035369255,0.9956074515381763,0.9934493063009051,0.9910869420567536,0.9886370978878002,0.9861675287337937,0.9836985173913533,0.9812982741300095,0.9789814187585361,0.9767296723922093,0.9744970261804845,0.9722068129846564,0.9697966312874111,0.9672923907868733,0.964619124409584,0.9618044251215796,0.9588128937264251,0.9556235578634835,0.9522285041318859,0.9486912616236517,0.9450483869431809,0.9413050440771014,0.9374297323926877,0.9334161795795196,0.9293209225259573,0.9249923393553889,0.9206293484367186,0.9162169796580606,0.911722836449579,0.9072829885629541,0.9028556078417739,0.8985189678798816,0.8942491304963192,0.8900512252375514,0.885964126559001,0.8820670754302442,0.878306559240414,0.8746295290068232,0.8712844718090645,0.868094784658038,0.8650330050324164,0.8619161958550604,0.8585626591340044,0.8551852123667754,0.8519109017247609,0.8486450991686999,0.8457972170571099,0.8434523977536068,0.8406280022666224,0.8371299725943038,0.8336408402634925,0.829885071322097,0.8259059391162509,0.8216917864233513,0.8176826714721235,0.8133510520593252,0.8091605674623092,0.8051212076050313,0.8014588968902633,0.7977463986945894,0.794240052679178
13.667hr,0.4488243392456956,0.4648868562762021,0.48230971790565935,0.5015158032917536,0.5225164714317874,0.5432182463817545,0.5598026015326015,0.570767353822631,0.5804747769091999,0.5918837547090461,0.6061183829370634,0.6231536815442449,0.6420038490169687,0.6593556378023775,0.6739137389010381,0.6867580003100917,0.6986310234764559,0.7098696117789257,0.7205172248098035,0.7303918741853535,0.7397166331304987,0.7488798017964327,0.7580710586949865,0.7673201916735618,0.7765796476425271,0.785594444794037,0.7943209383844805,0.802887626512474,0.8113594678776954,0.8197404961988303,0.8279808051538914,0.8358283341121656,0.8431620706153822,0.8500646962584673,0.8566050137861613,0.8628286398331085,0.8687597902239228,0.8743245345289252,0.8794934706152716,0.884328171093422,0.8888731664227276,0.8931571622963893,0.897192876988802,0.9009965281272161,0.9046069411541426,0.9080618094187003,0.911391625192428,0.9146219792646559,0.9177784638464438,0.9208335828438634,0.9237806636776131,0.9266496213833781,0.92947091076106,0.9322710324471684,0.9350781547200737,0.93785134569381,0.9405525004186635,0.9431974944675555,0.9457984995796789,0.9483670251352081,0.9508943952524626,0.9533787193255816,0.9558467039440061,0.9583070199099427,0.9607776911253246,0.9632576189561799,0.9657247945901251,0.9681932219323184,0.9707101196137476,0.973301762118885,0.9759697738209231,0.9787051591761492,0.9814743013660323,0.9841638474446086,0.986711840873503,0.9891491758999397,0.9914865482658811,0.9937094376012005,0.9957589049436559,0.9975124368545735,0.9988547276924647,0.9997060733369475,1.0,0.999701688890691,0.9988203846023626,0.9974151530184837,0.9955965083194337,0.9934871932910772,0.9912148387112931,0.9888653969946563,0.9864780460361192,0.9841282382311056,0.9818442394192879,0.9796206159817796,0.9774215973737981,0.9751842420207223,0.9728477098694658,0.9704281629924747,0.9678539602826605,0.9651398179845535,0.9622463370277587,0.9591499024271709,0.9558372574642962,0.9523674392504626,0.9487794502242769,0.9450827851731607,0.9412512276270179,0.9372774189699515,0.9332205009818544,0.9289295982321247,0.9245988222160707,0.9202129309668742,0.9157406959303285,0.9113117684267843,0.9068904873547438,0.902557970657056,0.898292621153571,0.8940991473327878,0.8900133872476367,0.8861058188887059,0.8823242394183464,0.878616480358324,0.8752375954650828,0.8720132077440385,0.8689068363535246,0.865747144829829,0.8623435155793338,0.8588994578582146,0.8555038370376905,0.852003183394873,0.8487982847070846,0.8461536832901084,0.843430875066812,0.8400963805321331,0.8366080088666534,0.8327974760888243,0.8287668855173679,0.8245070890664458,0.820451163272214,0.8160835292165873,0.8118503537220724,0.8077838206510565,0.804088878270049,0.8003494660371343,0.796800596345224
13.833hr,0.44793194540004666,0.4639303799985437,0.4812594729568135,0.5003373766384999,0.5211906384267444,0.5417430794727898,0.5581891016983288,0.5690364873052064,0.5786378029772629,0.589939213899469,0.6040628722404703,0.6209840230389457,0.6397167732145453,0.6569542171683517,0.6714050732869256,0.6841454481111032,0.695915854360692,0.7070506704888524,0.7175919094334208,0.7273607178787937,0.7365840879313164,0.7456491767439685,0.7547437313190122,0.7638957026713917,0.7730557320090459,0.7819735306776796,0.7906094488781223,0.7990915991733519,0.807484225703371,0.8157907042051745,0.823961553340923,0.8317449052619644,0.8390197686636228,0.8458688967544058,0.8523614943716991,0.8585435863152934,0.8644394929152026,0.8699749352838936,0.8751201182369212,0.8799366198656702,0.8844688909571468,0.8887453773950476,0.8927784345378279,0.8965844683385731,0.9002027004555317,0.9036701494056325,0.9070177089236807,0.9102710150887023,0.9134552634192141,0.9165424550673581,0.919524933620558,0.9224320631862084,0.9252943768961167,0.9281381569196125,0.9309913855694538,0.933811139305187,0.9365583997905788,0.9392508943126272,0.941901684503814,0.9445222197887512,0.9471048639608671,0.9496484222215181,0.9521790992122102,0.9547044842327517,0.9572389711819957,0.9597806165907552,0.9623080129408913,0.9648355380902064,0.9674120184278953,0.9700653754559474,0.9727988768129568,0.975606410078046,0.9784576096122624,0.9812401252657873,0.9838902503816321,0.9864439791704164,0.988922932163741,0.9913313201075271,0.9936319121105717,0.9957187553992641,0.9974826646886403,0.9988390295307543,0.999701688890691,1.0,0.9996965657146509,0.998810290390295,0.9974240983565859,0.995652408204947,0.9936258781553341,0.9914479077708247,0.9891782144728728,0.986903195694406,0.9846667776087361,0.9824781919373613,0.9803131859669618,0.9781230238165848,0.9758532547100279,0.9735115028366998,0.9710319520099705,0.9684199577724184,0.9656309731815803,0.9626379399092584,0.9594206645096647,0.9560332161158837,0.9525119596209821,0.9488705469071111,0.9450911202212314,0.9411641361803631,0.9371520828792432,0.9329066070165273,0.9286133390124017,0.9242579077758314,0.9198108397799418,0.9153919928967971,0.910975741387708,0.906646329631607,0.9023864052344328,0.8981990373542923,0.8941167318691411,0.8902017117208917,0.8864020287255606,0.8826652762034327,0.8792507854760563,0.8759884624184909,0.8728344177291125,0.8696265249556082,0.8661736738049466,0.8626699622361615,0.8591714999280362,0.8554677521276383,0.8519425864264925,0.8489320923322514,0.8461186762636217,0.8429560397685368,0.8394987249775306,0.8356525151018889,0.8315724242399855,0.8272660910658245,0.8231592046371846,0.8187521375738828,0.814468398704187,0.8103672635248722,0.8066262594412419,0.8028611654222606,0.7992712208379484
