,s1,1.000000hr,2.000000hr,3.000000hr,4.000000hr,5.000000hr,6.000000hr,7.000000hr,8.000000hr,9.000000hr,10.000000hr,11.000000hr,12.000000hr,13.000000hr,14.000000hr,15.000000hr,16.000000hr,17.000000hr,18.000000hr,19.000000hr,20.000000hr,21.000000hr,22.000000hr,23.000000hr,24.000000hr,25.000000hr,26.000000hr,27.000000hr,28.000000hr,29.000000hr,30.000000hr,31.000000hr,32.000000hr,33.000000hr,34.000000hr,35.000000hr,36.000000hr,37.000000hr,38.000000hr,39.000000hr,40.000000hr,41.000000hr,42.000000hr,43.000000hr,44.000000hr,45.000000hr,46.000000hr,47.000000hr,48.000000hr,49.000000hr,50.000000hr,51.000000hr,52.000000hr,53.000000hr,54.000000hr,55.000000hr,56.000000hr,57.000000hr,58.000000hr,59.000000hr,60.000000hr,61.000000hr,62.000000hr,63.000000hr,64.000000hr,65.000000hr,66.000000hr,67.000000hr,68.000000hr,69.000000hr,70.000000hr,71.000000hr,72.000000hr,73.000000hr,74.000000hr,75.000000hr,76.000000hr,77.000000hr,78.000000hr,79.000000hr,80.000000hr,81.000000hr,82.000000hr,83.000000hr,84.000000hr,85.000000hr,86.000000hr,87.000000hr,88.000000hr,89.000000hr,90.000000hr,91.000000hr,92.000000hr,93.000000hr,94.000000hr,95.000000hr,96.000000hr,97.000000hr,98.000000hr,99.000000hr,100.000000hr,101.000000hr,102.000000hr,103.000000hr,104.000000hr,105.000000hr,106.000000hr,107.000000hr,108.000000hr,109.000000hr,110.000000hr,111.000000hr,112.000000hr,113.000000hr,114.000000hr,115.000000hr,116.000000hr,117.000000hr,118.000000hr,119.000000hr,120.000000hr,121.000000hr,122.000000hr,123.000000hr,124.000000hr,125.000000hr,126.000000hr,127.000000hr,128.000000hr,129.000000hr,130.000000hr,131.000000hr,132.000000hr,133.000000hr,134.000000hr,135.000000hr,136.000000hr,137.000000hr,138.000000hr,139.000000hr,140.000000hr,141.000000hr,142.000000hr,143.000000hr,144.000000hr
25.000000hr,0.6208202826019874,0.6428864100049373,0.667849699465485,0.6962054551866825,0.7270345352790818,0.7570945111100651,0.7823429806011402,0.8003678321622483,0.8153610825099454,0.8309565197387496,0.848523640352572,0.8680123735737401,0.8883359217169792,0.9064941301815945,0.9216839912379368,0.9350545035859521,0.9472507250287252,0.9584896799226047,0.9686911230285302,0.9772982912350806,0.9842237020074942,0.9897994922601125,0.9941786002288237,0.9973844605694547,0.9993583901595131,1.0,0.9994305637579181,0.997838219904033,0.9953568802678089,0.992079417596012,0.9880516705805661,0.9834219291530245,0.9783929776752119,0.9730643540833505,0.967485374542787,0.9617157094491565,0.9557303692915424,0.9496325453394384,0.9435108323888267,0.93742844252313,0.9314225542289036,0.9254793342641382,0.9195893041674453,0.9138529633801866,0.9083906996031219,0.9030770721238941,0.898066610582853,0.8932677449207151,0.8887077488984843,0.8843600853398788,0.8802386452027463,0.8762729774431307,0.8726086892277519,0.8691670068406032,0.8657965227709707,0.8624541201139516,0.8592868381897922,0.8561982330998444,0.8530181319308748,0.8499583345512262,0.8470244606412144,0.8441781304241343,0.8413806486233301,0.8387582762339121,0.8360621384059812,0.8335857905773533,0.8310512138349284,0.8284132898701249,0.825853988829099,0.8232054687177262,0.8206728823993175,0.8180176597823884,0.8152684196943774,0.812461333844478,0.809580385233615,0.8068666272281485,0.8039859599585293,0.8009410943727031,0.7980116604014437,0.7949976619846222,0.7920222835842122,0.7887348734694496,0.7855944447940446,0.7819735306776754,0.7787497449587257,0.775438408524004,0.7719391869849922,0.7684007506258431,0.765146074030958,0.7622698813774706,0.7601835084034766,0.7581078631119081,0.7562956337939979,0.7542343984288086,0.7517457323979604,0.7491772623085537,0.7463941035127818,0.7435247196483948,0.7402711224836042,0.7370564062568559,0.733682910908411,0.7302272503500192,0.7264894056938871,0.722781441662854,0.7191827871662244,0.7154436979392756,0.7117046040650647,0.7080066015862803,0.7044297930972939,0.700525696462258,0.6966693923358496,0.6931544660555476,0.6895049037174236,0.6861670387485209,0.6829439343711258,0.6797102318115652,0.6766547925788413,0.6734432533133333,0.6704000053749398,0.6677936662506296,0.665079837991019,0.6626134607583728,0.6602599579619913,0.6582860063916668,0.6565541679359757,0.6547498603023145,0.6529279332638026,0.6513299182250282,0.6504443118011327,0.6494626858799523,0.6477392526212322,0.6443627277844365,0.6399791108189119,0.637378795565702,0.6359325447244142,0.6341333857559889,0.6315457058654627,0.628697451953251,0.6259760557323273,0.62259940167459,0.6192825549460041,0.6165458074670693,0.6141531472084067,0.6120296602939268,0.6100977691470664
26.000000hr,0.6119179132167036,0.6336953023377924,0.6582841627038848,0.6862176331610932,0.7166137145027439,0.7462572994537789,0.7710908783958252,0.7888080790514429,0.803686765422022,0.819327426909906,0.8370744292096898,0.8568629663167668,0.8775952615148932,0.8962178646183115,0.9118871725334754,0.9257617529189759,0.9384994198522117,0.9503323720562744,0.9611970811538013,0.9705447493282752,0.978290521565181,0.9847752089036412,0.9901555205560845,0.9944527453561848,0.9975995485131,0.9994305637579181,1.0,0.9994798999472337,0.9979964137453078,0.9956378992221409,0.9924546506914715,0.9885851684708825,0.9842296104992228,0.9794950317853406,0.9744397204819674,0.9691237597239684,0.9635345229536861,0.9577772183841264,0.9519489500755609,0.9461188882607755,0.9403247776902833,0.9345646614427876,0.9288284361771781,0.9232192299525782,0.9178598693947754,0.9126420039509032,0.9077005225488998,0.9029568585065396,0.8984349074305077,0.8941143231712142,0.890010670018171,0.886059650601368,0.8823972832305033,0.8789500010835327,0.8755693304415167,0.8722192366020678,0.8690275012262643,0.8659156417178541,0.862720368719389,0.859637191645396,0.8566753040323203,0.8537924375917165,0.850962643993233,0.8483066030986421,0.8455774783923848,0.8430610108229779,0.8404894784381813,0.8378221592021149,0.835225730130214,0.8325481611501611,0.8299823168930514,0.8272950915508369,0.8245159120814829,0.8216744846670844,0.8187652465407259,0.8160201732827999,0.8131040998155743,0.8100242811790161,0.8070446483299627,0.803968674330282,0.8009210715809708,0.7975552695833366,0.794320938384487,0.7906094488781208,0.7872783130469265,0.7838659665884217,0.780273998946523,0.7766461007828193,0.7733041663185947,0.7703331164122957,0.76815711188355,0.7660162431608474,0.7641347610560398,0.7620084370818572,0.7594554267649093,0.7568104177297212,0.7539591673919921,0.7510173594309915,0.7476938802593219,0.7444073371342415,0.7409694371505207,0.7374443417904123,0.7336388476645002,0.7298636749020421,0.7261911031369052,0.7223844872438534,0.7185750675558131,0.7148080739673681,0.7111626150368852,0.7072080810639693,0.7033125233203525,0.6997695932953744,0.6960853464020028,0.6927098857140322,0.6894548911802978,0.6861992981437218,0.6831191215917538,0.6798981641457688,0.6768396445449081,0.6742201821536972,0.6714951493952185,0.6690242933865066,0.6666548590084604,0.66464689648171,0.6628805644816363,0.6610575141277409,0.6592544094542674,0.6576671575698408,0.656799594575436,0.6558339286925425,0.6541254435551502,0.6508125951939965,0.6464381226225311,0.6437522563118908,0.6422125870038321,0.6403585718748974,0.6377356587152477,0.6348432303520442,0.6320880955397876,0.6286912198839235,0.6253541294443478,0.6225774761998782,0.620131154439232,0.6179535013383207,0.6159816471244737
27.000000hr,0.6034410693034015,0.6249151772673193,0.6491237417722557,0.6766355855118449,0.706609683300105,0.735861304681626,0.7603098074547625,0.7777318800201566,0.7924861359094554,0.8081476094124475,0.8260395319755817,0.846083226103382,0.8671703858800709,0.8861944553728157,0.9022735775398828,0.9165764515506695,0.9297714477220211,0.9421025994243435,0.9535190814240974,0.9634852801149582,0.9719275244059967,0.9791963186526166,0.9854526912324189,0.9907174197655801,0.9949178995315977,0.997838219904033,0.9994798999472337,1.0,0.9995106817405398,0.9980894610595525,0.9957842401469114,0.9927167479524275,0.9890790233918326,0.9849837533836727,0.9804977460821823,0.9756820613302288,0.9705349464669597,0.9651630119939453,0.9596703160002573,0.9541316478920604,0.9485856107536147,0.9430416722933266,0.9374900660304636,0.9320359838361729,0.9268043718684308,0.9217044934991573,0.9168531234296,0.9121840130149347,0.9077187750772969,0.9034416372122945,0.8993717569678175,0.8954497357707856,0.8918027692523638,0.8883619051834117,0.884982745937261,0.8816354080892602,0.8784300404382612,0.8753038764142465,0.8721019307989506,0.8690047699410858,0.8660227738543906,0.8631122243527919,0.8602589189365479,0.8575759104942218,0.8548221438646236,0.8522724037444943,0.8496696810442385,0.8469788604678232,0.8443518642915361,0.8416520668020375,0.8390587563508236,0.836345692467337,0.8335421705841435,0.8306718707159196,0.8277387603961216,0.8249665668222576,0.8220206128423337,0.8189122778469664,0.8158901900087965,0.8127595187622628,0.8096470201731089,0.8062090682892799,0.8028876265124792,0.7990915991733457,0.7956594370509553,0.7921508569467631,0.7884697653978262,0.7847556347763718,0.7813281780472258,0.7782627577587158,0.7759969812115639,0.7737921297825803,0.7718420087200094,0.7696544107911492,0.7670415648567593,0.7643252875067857,0.7614113136158004,0.7584033838953623,0.7550188781668435,0.7516664340886693,0.7481690164449326,0.7445785896314517,0.7407104274172208,0.7368723497474602,0.733130193001895,0.7292600733445544,0.7253846821816421,0.7215525767779508,0.7178414029617476,0.7138387764381592,0.7099051970410561,0.7063341128510233,0.7026144741440016,0.6992014230836797,0.6959123413352236,0.692632936410264,0.6895249039670502,0.6862909714322966,0.6832150848973603,0.6805805642347389,0.6778439322712185,0.6753674474422109,0.6729806291325218,0.6709397065065736,0.6691407807797725,0.6672992496429265,0.6655130494159264,0.6639407151985867,0.6630966124905426,0.6621516064069894,0.6604569305223074,0.6572096430744836,0.652858671749202,0.6501005396797104,0.6484689565259506,0.646560638591787,0.6439036076026753,0.6409685784312308,0.6381813265539824,0.634767626623638,0.6314156518792936,0.6286043941496514,0.626112308193862,0.6238853205728574,0.6218745886995776
28.000000hr,0.5954087543022941,0.6165691052089973,0.6403875974845389,0.6674722552444382,0.6970234873571384,0.7258906618120613,0.7499660008457122,0.7670943005676764,0.7817088622464458,0.7973633275094023,0.815364011610606,0.8356202148164334,0.8570129952928942,0.8763835084271874,0.8928132143595852,0.9074806167603067,0.9210636276246206,0.9338151933523591,0.945693671903004,0.956178816358404,0.9652133717006672,0.9731586563269683,0.9801808297527409,0.9863015520806725,0.9914454833933235,0.9953568802678089,0.9979964137453078,0.9995106817405398,1.0,0.9995267847410049,0.9981291796440414,0.9959042491974786,0.9930286692065695,0.9896188633040514,0.9857493799305168,0.981482274065143,0.9768257617307939,0.9718864998705264,0.9667740107767282,0.9615679098751918,0.9563081382228912,0.9510150135637622,0.9456804203626255,0.9404103458975613,0.9353316809379468,0.9303724236418187,0.9256313881504693,0.9210553846807011,0.9166634611128334,0.9124448605320408,0.9084230626081892,0.9045436308771746,0.9009244854230577,0.8975008365828674,0.8941336780546123,0.8907983144553594,0.8875887926345168,0.8844563697583133,0.8812548999642994,0.8781512303956902,0.875155883195934,0.872225267081109,0.8693555714721981,0.866651320682286,0.8638795963823669,0.8613019794001785,0.8586731780777018,0.8559637575905389,0.853311621616872,0.8505949815832855,0.8479788021285494,0.8452449826475701,0.8424204852944389,0.8395252852272387,0.8365716529047733,0.8337764062395656,0.830805343071437,0.8276735828957185,0.8246158660697899,0.821436928633838,0.8182661660476275,0.814761659959354,0.8113594678777055,0.8074842257033651,0.8039567141223991,0.8003559488996945,0.7965890970431534,0.7927916287787403,0.7892804229758456,0.7861203881391954,0.7837642045819824,0.7814960695096134,0.779477483016636,0.7772321990861555,0.7745639838735319,0.7717820116899541,0.7688103153606466,0.7657426664091116,0.7623059758550847,0.7588936700814923,0.7553417280851129,0.7516898727461035,0.7477644646546172,0.7438675675406413,0.740059787311548,0.7361300134076195,0.7321927091318842,0.7282991160307084,0.724525449865347,0.7204768806117231,0.7165064770455564,0.7129073948715835,0.7091519288911668,0.70570123588479,0.7023763495436559,0.6990714627601443,0.6959333671021323,0.692684699731847,0.6895900163597337,0.6869393653463127,0.6841909982056601,0.6817089562370973,0.6793038932002904,0.6772312689040995,0.675402023882825,0.6735429128957107,0.6717717464493153,0.6702177376683212,0.6694013445154621,0.6684815233532749,0.6668007299029761,0.6636192688591172,0.6593050173949899,0.6564879695187339,0.6547675550789825,0.6528050383403657,0.6501145951952947,0.6471389317275219,0.6443212523107086,0.6408938332008242,0.6375318003854661,0.6346908726399241,0.6321597253819888,0.6298879574716565,0.6278389686696201
29.000000hr,0.5875918038550563,0.6084732845702399,0.6319242642178998,0.658596571762186,0.687735996796439,0.7162308055974183,0.7399486422969532,0.7567924667300208,0.7712646556446858,0.7869000983338484,0.804989326817879,0.8254306664921204,0.8470948628345769,0.8667706909141597,0.8835031601804554,0.8984804646122022,0.9123907273748861,0.9254944300286779,0.9377564208402195,0.9486728523668856,0.95820655331164,0.9667306884556549,0.9744175540557566,0.9812906089178228,0.987273617939018,0.992079417596012,0.9956378992221409,0.9980894610595525,0.9995267847410049,1.0,0.9995314116003614,0.9981841540547358,0.9961110787606452,0.9934306894981716,0.9902236684550678,0.9865530102201044,0.9824360417850492,0.9779776011615766,0.9732912687013863,0.9684600480319603,0.9635261843571673,0.9585199503471223,0.9534358733883522,0.9483801829063535,0.9434811999402885,0.9386855532978979,0.9340749175469328,0.9296103636852411,0.925307422542333,0.9211615625981701,0.9172014214871448,0.913377498282459,0.909797866764618,0.9064014974395398,0.9030558815190772,0.8997401475304528,0.8965348970567065,0.8934034756381736,0.8902085648258781,0.887104800129035,0.8841016733747353,0.8811573166624408,0.8782768840880536,0.8755559209143182,0.872771424052209,0.8701698300764068,0.867518550872448,0.8647941782244082,0.8621208481589762,0.8593912830077173,0.8567557888195074,0.8540054252786241,0.8511630741259939,0.8482464252029112,0.8452723680570817,0.8424571560784089,0.839465375130443,0.8363146990649735,0.8332270925619297,0.8300056667552437,0.8267830196124694,0.8232174183875535,0.8197404961988373,0.8157907042051756,0.8121731938747525,0.8084836932887364,0.8046340700903593,0.800756348842223,0.7971643028790899,0.7939091809784196,0.7914611654719512,0.7891288300537849,0.7870417787718013,0.784740947979976,0.7820213901495109,0.7791792698887033,0.7761548431255563,0.7730338543361027,0.7695526116413239,0.7660866843953126,0.7624857923674078,0.7587764695414213,0.7547995829349057,0.7508479726625058,0.7469784826019951,0.7429929798172232,0.7389975915290694,0.7350460106530213,0.7312130888569841,0.7271206152230976,0.7231145748046237,0.7194882908812712,0.715697240959356,0.7122092516979561,0.7088478325027309,0.705516616784582,0.7023472513702753,0.6990836345206132,0.6959696459448771,0.6933030884890758,0.6905434054001768,0.6880571068167338,0.6856340065384005,0.6835316186100293,0.6816742805950575,0.6797994734967703,0.6780417955838971,0.6765085324124712,0.6757228346531744,0.6748325193269208,0.6731661978123077,0.6700490681039761,0.6657840702543862,0.6629216085201376,0.6611166430047818,0.6590999815084659,0.6563776962104954,0.6533635256553485,0.6505171760127927,0.6470790047424296,0.6437112868350644,0.6408449928498305,0.638280865677134,0.6359679855753949,0.6338811282800626
30.000000hr,0.5800803949323027,0.6006799282535986,0.6237641777531968,0.6500287866264229,0.6787597767170467,0.7068847197494654,0.7302515272887641,0.7468138827864795,0.7611339087840533,0.776727716207571,0.7948726763940799,0.815460098074216,0.8373521794025299,0.8572865186246005,0.8742714324184597,0.8895044215862284,0.9036849026252891,0.9170800577257106,0.9296577599458715,0.9409301863956606,0.950882618638763,0.9599016239045648,0.9681669149558881,0.9757041237923209,0.9824369286915051,0.9880516705805661,0.9924546506914715,0.9957842401469114,0.9981291796440414,0.9995314116003614,1.0,0.999555835995362,0.9983184400459539,0.9964061452950559,0.9939035594297555,0.9908743762010639,0.9873439922122552,0.9834134163830536,0.9791986891502495,0.9747845510725229,0.9702167523346962,0.965533960038096,0.9607341926792918,0.9559240143826422,0.9512319168444993,0.9466232954057272,0.9421637589021385,0.9378289193696514,0.9336306951712879,0.9295713491191044,0.9256857299904335,0.9219296881197449,0.9184005847293149,0.9150405399685723,0.9117250543038257,0.9084351581405569,0.9052415700270549,0.9021176049590773,0.8989344659813506,0.8958354785962767,0.8928287320372817,0.8898756072493904,0.8869885266433538,0.8842541045586397,0.8814605407963879,0.8788377799046588,0.8761664366933635,0.8734291540863715,0.8707373685314023,0.8679974221717485,0.8653453382950064,0.8625816463473643,0.8597245290149956,0.8567892322515195,0.85379729026508,0.8509646565076413,0.8479554880306389,0.8447894552273327,0.8416763908141135,0.8384170760409632,0.8351482533559181,0.8315266133342412,0.8279808051538904,0.8239615533409116,0.8202597467010466,0.8164852481303432,0.8125563386204485,0.8086025024049001,0.8049306970967571,0.8015801281473945,0.7990394420324832,0.7966426170964257,0.7944869166899177,0.7921319866978789,0.7893646528345629,0.7864675892256955,0.7833946895479237,0.7802257256544328,0.7767056623703851,0.7731917428817805,0.7695471547412598,0.7657841108526391,0.7617607209479609,0.7577581946876816,0.7538307657155747,0.7497934085213911,0.7457437375026944,0.7417376116196237,0.7378485280086111,0.7337144309484771,0.7296740631953366,0.7260220718868922,0.7221959801521388,0.7186710312202114,0.7152730156258185,0.7119153796531859,0.7087145867872666,0.7054362433661059,0.7023033421823102,0.6996220856037142,0.6968529722813098,0.6943642834067886,0.6919243295943402,0.6897948385539866,0.6879118110098734,0.6860234549412593,0.6842780767980191,0.6827667840061358,0.6820137244770683,0.6811566862847612,0.6795055161952867,0.6764485984446789,0.6722433290781383,0.6693482916136679,0.6674640443017117,0.6653937473682205,0.6626418807588206,0.6595916802163317,0.6567188272549537,0.6532723339756513,0.6499028623916145,0.6470147164479555,0.6444230730366175,0.6420724798670963,0.6399486600952657
31.000000hr,0.5727036201517978,0.5930242277745318,0.615769860408444,0.6416465531734739,0.6699813086710258,0.6977458459753862,0.7207760373016616,0.7370726394821625,0.7512435905882285,0.7667870129440673,0.7849692912161157,0.8056771288460873,0.8277660443362543,0.8479259064190273,0.8651282322170026,0.8805787286771452,0.8949875125038791,0.9086291253804254,0.9214751367051525,0.9330511928189903,0.9433629367210498,0.9528091878938403,0.9615769259373498,0.9696948896062689,0.9770881074894447,0.9834219291530245,0.9885851684708825,0.9927167479524275,0.9959042491974786,0.9981841540547358,0.999555835995362,1.0,0.9995983190316755,0.998465022111404,0.9966855965347539,0.9943233208147169,0.9914096582280096,0.988039657627907,0.9843299969701957,0.9803655011264812,0.976196153448586,0.9718674048270799,0.9673814694014152,0.9628445835959768,0.9583841183477695,0.9539834691493964,0.9496948537386143,0.9455070297018223,0.941429468535309,0.9374705790971211,0.9336716981919351,0.9299949078660149,0.9265265016669936,0.9232109211978193,0.9199331617689702,0.9166745661830342,0.913499073341452,0.9103877221739501,0.9072204924318239,0.9041297676904089,0.9011221705192373,0.8981640188444127,0.8952730733402661,0.8925273293340475,0.8897267105857471,0.887084063858137,0.8843936522085614,0.8816443826352842,0.8789355592756688,0.8761856377410422,0.8735175652809705,0.870741670682833,0.8678708387575554,0.8649183103527022,0.86190983354906,0.8590602506155174,0.856034567067,0.8528543183231465,0.8497183674177831,0.8464235485371956,0.8431121054222463,0.8394378833866201,0.8358283341121654,0.8317449052619679,0.8279648520506945,0.824110801715539,0.8201073539968452,0.8160829307799295,0.812333400319032,0.8088898932008493,0.8062594370290332,0.8038000427470655,0.8015761342505453,0.7991686157983099,0.796356756009892,0.7934096719349204,0.7902922136728168,0.7870806098219447,0.783527311374406,0.7799714353831548,0.7762886427182577,0.772476727518695,0.768411994984145,0.7643631928902261,0.7603823080446162,0.7562973696042787,0.7521975248663226,0.7481402854522313,0.7441983893520441,0.7400250691954908,0.7359520621750422,0.7322753998527045,0.7284148171698986,0.7248536647355638,0.7214192829811814,0.718035799946462,0.7148044954227432,0.7115120336764416,0.708361400685293,0.7056678649044134,0.7028925553799982,0.7004049411655947,0.6979518437807036,0.6957999968731917,0.6938952374975335,0.6919968047110937,0.6902639000264488,0.6887758499250197,0.6880571091414137,0.6872374434408145,0.6856036125874373,0.6826018390901889,0.6784637488000601,0.6755474211528406,0.6735910406308376,0.671468899151533,0.6686900716900708,0.665607489728618,0.6627108625656628,0.6592578556953087,0.6558899552691123,0.6529832153353278,0.6503694279959297,0.6479847824601263,0.6458256916335313
32.000000hr,0.5655312850794182,0.5856410827077033,0.608097156895975,0.6336251806270855,0.661590241808212,0.6890094791138076,0.7117142458057223,0.727754456529825,0.7417753682679871,0.7572548924060261,0.7754501485286467,0.7962454241683298,0.8184929792381554,0.8388392731378415,0.856221039054858,0.87185038525071,0.8864476297997759,0.9002950280280405,0.9133682680600177,0.925204062997663,0.9358243941971515,0.9456384645088438,0.9548401282153659,0.9634611707916836,0.9714288281909494,0.9783929776752119,0.9842296104992228,0.9890790233918326,0.9930286692065695,0.9961110787606452,0.9983184400459539,0.9995983190316755,1.0,0.9996298206880875,0.9985701823653155,0.9968819178034872,0.9945996459272738,0.9918098973770173,0.9886274252927624,0.9851360909592878,0.9813900995991901,0.9774398169799932,0.9732925911372324,0.9690531403728654,0.9648464512100566,0.9606718562244113,0.9565722135889178,0.9525475690395763,0.9486059525178869,0.9447616207958438,0.941061508237497,0.9374748167172027,0.9340769066437732,0.9308140115417934,0.9275811939965392,0.9243594392584878,0.9212080866507807,0.9181139117833841,0.9149663892344456,0.9118871246052868,0.9088816418796858,0.9059218482690898,0.9030290729994381,0.9002737414006473,0.8974673156811549,0.8948053180130499,0.8920963578580542,0.8893350935126917,0.8866098377190255,0.8838491943400627,0.8811646592850158,0.8783764686088124,0.8754918607865024,0.8725224770872937,0.8694975533942197,0.8666302912731696,0.8635878891708381,0.8603929970094207,0.8572352770556277,0.8539059255127943,0.8505540384102046,0.8468306467905864,0.8431620706153949,0.8390197686636318,0.8351677783854468,0.831241073671176,0.8271694922763726,0.8230812019201796,0.8192606272013847,0.8157293390828714,0.8130138551530699,0.8104953109581297,0.8082059829713844,0.8057476761964412,0.8028940857312731,0.7999015336944132,0.7967436984176925,0.793494517620853,0.7899140306835561,0.786322484030758,0.7826075708218381,0.7787527874378486,0.7746527326094876,0.7705631749519811,0.7665340401610895,0.7624061008772772,0.7582604358584838,0.7541553644507695,0.7501636040709875,0.7459530317100451,0.7418488075950278,0.7381473300709509,0.7342523185196276,0.7306555371503175,0.7271849200549657,0.7237758182833036,0.7205147912907179,0.717208708731134,0.7140420459907967,0.7113387459067728,0.708560362358797,0.706077693811126,0.7036166326358941,0.7014483363227271,0.6995267529512295,0.6976225555521441,0.6959033204482313,0.6944395193604841,0.6937557066404485,0.6929770754878813,0.6913645869975412,0.688411599333811,0.6843448266648524,0.6814166196142052,0.6793961705835933,0.677224592865816,0.6744211349196827,0.6713098811529539,0.6683922614019455,0.6649336157578551,0.6615695867278387,0.6586476963289188,0.6560171747639025,0.653602621073113,0.6514107314862675
33.000000hr,0.5586391624373516,0.5785342620461491,0.6007319031859382,0.6259352846795018,0.6535483201839833,0.6806321256090495,0.703019370205301,0.7188090664361091,0.732678391734486,0.7480849834814505,0.7662767619904713,0.7871376054264586,0.8095190003273565,0.8300272761309736,0.8475628845034778,0.863343249157718,0.8780983255114998,0.8921178369195356,0.9053823793743165,0.9174391148860878,0.9283231011679238,0.9384525155707306,0.9480273883390281,0.9570830442446823,0.9655493543440521,0.9730643540833505,0.9794950317853406,0.9849837533836727,0.9896188633040514,0.9934306894981716,0.9964061452950559,0.998465022111404,0.9996298206880875,1.0,0.9996515411247324,0.9986404909933183,0.9970015699782663,0.9948099818741152,0.9921754032492994,0.989180080946856,0.9858817468345725,0.9823340287851025,0.9785500352473082,0.9746319907188367,0.9707014143462139,0.9667714061509242,0.9628788961683263,0.9590334236512386,0.9552426556472381,0.951526570195053,0.9479373161283711,0.9444514535240723,0.941133689176929,0.9379320106530922,0.9347511256836952,0.9315718219648869,0.9284503896513652,0.9253779841650199,0.9222538466850841,0.9191892476090173,0.9161887882510587,0.9132299323205071,0.9103371793466112,0.9075733822617892,0.9047619771460961,0.902080764816599,0.8993535255598928,0.8965800112513446,0.8938389555296555,0.8910671026748145,0.8883660979171165,0.885566048070778,0.8826680449611025,0.8796825139019174,0.8766411448556828,0.8737557393498975,0.8706971496169248,0.8674877211842174,0.8643090982284863,0.8609465999947954,0.8575569510655867,0.8537873778658124,0.8500646962584675,0.8458688967543976,0.8419517396545582,0.8379598383315372,0.8338267695450085,0.8296817465738174,0.8257980762966235,0.8221847768166468,0.8193896179887532,0.8168144936577935,0.8144633400141971,0.8119560203626184,0.8090639708729406,0.8060304143722273,0.8028363667340267,0.7995542676257662,0.7959521727543105,0.7923308522439562,0.7885900372279275,0.7846981117771307,0.7805691352265107,0.7764444909994215,0.77237227109591,0.7682058598844097,0.7640185874753067,0.7598688623698825,0.7558300616563569,0.7515840104394546,0.7474498145221383,0.7437233913122465,0.739793900607452,0.7361612201292063,0.7326545328651858,0.7292195426039283,0.725929173826981,0.7226095364372255,0.7194281358037763,0.7167167571530579,0.7139375094172827,0.711462711919247,0.7089980112858428,0.7068183308053068,0.70488429280882,0.7029779899522418,0.7012740021264088,0.6998346574878698,0.699185050183782,0.6984491560725102,0.6968617751184886,0.6939510582577831,0.6899570558910897,0.6870249851259448,0.6849480507135214,0.682729336050258,0.679902941252132,0.6767660693770097,0.6738300830190194,0.6703661657213713,0.6670073293636136,0.6640732530081743,0.6614308647381988,0.6589905895729479,0.6567685559169789
34.000000hr,0.5520211390759838,0.5717536568070479,0.593708979032039,0.6186066891567159,0.645884961645352,0.672645329484444,0.6947235923837666,0.7102711204987016,0.7239885761819148,0.7393111772814868,0.7574770447756185,0.7783711418321606,0.8008470059612445,0.8214795769692534,0.8391365057788456,0.8550370433538296,0.869919553057695,0.8840810604732576,0.8975070216510838,0.9097529793531064,0.9208635594737741,0.931264109938979,0.9411604649849393,0.9505912916974409,0.9594896017323649,0.967485374542787,0.9744397204819674,0.9804977460821823,0.9857493799305168,0.9902236684550678,0.9939035594297555,0.9966855965347539,0.9985701823653155,0.9996515411247324,1.0,0.9996651684131492,0.9986786761262839,0.9971011597130084,0.9950337729648159,0.9925565931393012,0.9897299238484707,0.9866090627642459,0.9832131836618545,0.9796406514557666,0.9760090561903494,0.9723435302028919,0.9686770285816118,0.9650272607419367,0.9614023278983161,0.9578283196765079,0.9543621952297442,0.9509878513191865,0.9477598874268539,0.9446281031063775,0.9415060495047867,0.9383748096000513,0.9352890040173705,0.9322430876613532,0.9291460199717843,0.9260994564672285,0.9231070334465117,0.9201519344651109,0.9172612362577077,0.9144898787276001,0.911674455627006,0.9089743961611478,0.9062291870791718,0.9034436603948167,0.9006873325596546,0.8979040567700403,0.8951865424081024,0.8923753391993666,0.8894644957810475,0.886463329825123,0.8834049525195893,0.8805009606198966,0.877426884939795,0.8742038716338021,0.8710056433763221,0.8676118793873075,0.864187905023946,0.8603765225754788,0.8566050137861735,0.852361494371723,0.8483866614596783,0.844336650330773,0.8401482630891141,0.8359536008170699,0.8320147842265928,0.8283253852749098,0.8254553611628271,0.8228260169299978,0.8204175242301218,0.8178634543219675,0.8149364449295704,0.8118663580254334,0.8086401123770773,0.805329146001245,0.8017102714620474,0.7980650511152738,0.7943044930684636,0.7903813047164902,0.786229686481655,0.7820756038188951,0.7779653645414832,0.773765018742949,0.7695403159704082,0.7653490363989806,0.7612661755118455,0.7569862799506578,0.7528233805543532,0.7490721320353612,0.7451082351476883,0.7414392751631581,0.7378966035004125,0.7344353590257943,0.7311157846758215,0.727782543682762,0.7245872320474251,0.7218689000803835,0.7190900184932152,0.7166250043032913,0.714160096255201,0.711973389710731,0.7100305293143463,0.7081251061867652,0.7064380075042366,0.7050232217618236,0.7044064320111387,0.703713508132599,0.7021546151347056,0.6992804771067068,0.6953578811617134,0.6924289897041601,0.6903028106184028,0.6880392786245906,0.685191408193431,0.6820315958087364,0.6790799693291911,0.6756107275472104,0.6722575434188605,0.6693136045824919,0.6666635448851619,0.6642012853307608,0.6619515618791764
