,s1,-0.1,-0.2,-0.3,-0.4,-0.5,-0.6,-0.7,-0.8,-0.9,-1,-1.1,-1.2,-1.3,-1.4,-1.5,-1.6,-1.7,-1.8,-1.9,-2,-2.1,-2.2,-2.3,-2.4,-2.5,-2.6,-2.7,-2.8,-2.9,-3,-3.1,-3.2,-3.3,-3.4,-3.5,-3.6,-3.7,-3.8,-3.9,-4,-4.1,-4.2,-4.3,-4.4,-4.5,-4.6,-4.7,-4.8,-4.9,-5,-5.1,-5.2,-5.3,-5.4,-5.5,-5.6,-5.7,-5.8,-5.9,-6,-6.1,-6.2,-6.3,-6.4,-6.5,-6.6,-6.7,-6.8,-6.9,-7,-7.1,-7.2,-7.3,-7.4,-7.5,-7.6,-7.7,-7.8,-7.9,-8,-8.1,-8.2,-8.3,-8.4,-8.5,-8.6,-8.7,-8.8,-8.9,-9,-9.1,-9.2,-9.3,-9.4,-9.5,-9.6,-9.7,-9.8,-9.9,-10
s1,1,0.989740743,0.980419792,0.959407018,0.938478058,0.90990386,0.878557434,0.8443983,0.807828285,0.770817327,0.732957562,0.695358654,0.659034249,0.623504451,0.590323846,0.558739355,0.529523906,0.50282937,0.47815449,0.456361114,0.436313832,0.418811083,0.403381869,0.389684775,0.3781022,0.367672828,0.358989573,0.351470185,0.345009653,0.339557916,0.335011556,0.331179155,0.328139924,0.325705612,0.323872346,0.322622044,0.321931799,0.321695694,0.322010384,0.322672225,0.323898925,0.32525163,0.327192459,0.329124126,0.331459259,0.333792829,0.336207314,0.338634303,0.340914912,0.343126313,0.345111762,0.34688678,0.348397597,0.349575535,0.350472839,0.351007283,0.351276905,0.351163182,0.350786581,0.350090113,0.349085444,0.347789561,0.346160347,0.344168243,0.341871257,0.339271067,0.336473496,0.33349699,0.330358034,0.327170079,0.323922377,0.320623521,0.317335108,0.314054743,0.310791772,0.307593155,0.304462794,0.301408375,0.29846181,0.295641596,0.292879878,0.290351733,0.287873707,0.285663346,0.283745078,0.282094666,0.280680383,0.279524745,0.278474765,0.277614899,0.276865395,0.276232507,0.27570668,0.275241481,0.274813204,0.274356299,0.273817795,0.273147425,0.272271193,0.27123942,0.270117139
-0.1,0.989740743,1,0.997757983,0.988225641,0.975482717,0.955496801,0.931044928,0.902692188,0.870711307,0.837099475,0.801570404,0.76537912,0.729514656,0.693801882,0.6597715,0.626904552,0.596040607,0.567462714,0.540741537,0.516856557,0.494669852,0.475077024,0.457606026,0.441966361,0.428561004,0.416404641,0.406127647,0.397148107,0.389313379,0.382619127,0.376931638,0.372051679,0.368070999,0.364787847,0.362194327,0.360266113,0.358984404,0.358238664,0.358102414,0.358386039,0.359288231,0.360356511,0.362059843,0.363770935,0.365900224,0.368043066,0.370274947,0.372515438,0.374608798,0.376634425,0.378417247,0.379990632,0.381277793,0.382223956,0.382880594,0.383148383,0.383157733,0.382757803,0.382108956,0.38112767,0.379853605,0.378299491,0.376437152,0.374227541,0.371743025,0.368971005,0.366011467,0.362883553,0.359597777,0.356266674,0.352872732,0.349434123,0.346007525,0.342584217,0.339182989,0.335843202,0.332565945,0.329358751,0.326269497,0.323302538,0.320402089,0.317745394,0.315135832,0.312803408,0.310765883,0.308994207,0.30747557,0.306221977,0.305091767,0.304178284,0.303378565,0.302726105,0.302164872,0.301664516,0.301169762,0.300627943,0.299961747,0.29914465,0.298087846,0.296862882,0.295530064
-0.2,0.980419792,0.997757983,1,0.99524974,0.985532439,0.969017701,0.94726051,0.92107702,0.890663651,0.858034316,0.822997989,0.786852207,0.750559836,0.714168083,0.679127687,0.645067192,0.612889532,0.582900019,0.554749375,0.529487719,0.505995167,0.485200566,0.46668069,0.450126382,0.435951145,0.423186085,0.412412263,0.403035843,0.394916755,0.387997435,0.382126834,0.37711421,0.373036695,0.369670982,0.367013916,0.365035403,0.363724156,0.362938017,0.362784331,0.363059652,0.363957956,0.365044786,0.366769611,0.368528183,0.370714103,0.372936005,0.375250723,0.377589242,0.379785185,0.381923002,0.383811312,0.385490307,0.386867335,0.38790019,0.388622414,0.388944573,0.388990483,0.388615943,0.387979205,0.38700352,0.385728261,0.384168232,0.382304315,0.380091195,0.377606669,0.374838872,0.371886509,0.3687643,0.365485143,0.362158253,0.358768534,0.355334868,0.351913446,0.348497437,0.345104243,0.341772898,0.338503724,0.335297967,0.332213882,0.329243125,0.326335467,0.323670205,0.321048101,0.318699806,0.316651084,0.314868262,0.3133467,0.31209661,0.310982883,0.310093438,0.309327248,0.308714203,0.308191282,0.307728907,0.3072634,0.306748097,0.306093905,0.305286599,0.304226845,0.302995086,0.301647847
-0.3,0.959407018,0.988225641,0.99524974,1,0.9957121,0.98617359,0.970398448,0.949350376,0.923442004,0.89433968,0.86210594,0.828055818,0.793067302,0.75744713,0.722598979,0.688242512,0.655443882,0.624473851,0.595152013,0.568557115,0.543660075,0.521432734,0.501502673,0.483611887,0.468149566,0.45421886,0.442348225,0.431947688,0.422917812,0.415158982,0.408482689,0.40275186,0.397997392,0.393986086,0.390721446,0.388175703,0.386342656,0.385072026,0.384483474,0.384383726,0.384952077,0.385767669,0.387259583,0.38882425,0.39083542,0.392902139,0.395071695,0.397264083,0.399307985,0.401290109,0.403012315,0.404520804,0.405719597,0.406570497,0.407111942,0.407253804,0.407130696,0.406595714,0.405815282,0.404711992,0.403331076,0.401691581,0.399777647,0.39753716,0.395052727,0.392302072,0.389376041,0.386281054,0.383030866,0.379721326,0.376339573,0.372909643,0.369479764,0.366049589,0.362638471,0.359273158,0.355974365,0.352721491,0.349595522,0.346577468,0.343622883,0.340908171,0.338239036,0.33583484,0.333731868,0.331884586,0.330301424,0.328983728,0.327813891,0.326871268,0.326049697,0.325392666,0.324810346,0.324286492,0.323743513,0.323142137,0.322384633,0.321471931,0.320296478,0.318947782,0.317481636
-0.4,0.938478058,0.975482717,0.985532439,0.9957121,1,0.994501403,0.984559039,0.967647898,0.945415489,0.919446564,0.889227696,0.856722407,0.822730908,0.787392726,0.752584166,0.717808937,0.684318022,0.652473256,0.622118934,0.594443314,0.568355712,0.544929199,0.523766456,0.504667802,0.487993303,0.472910019,0.459960273,0.448551487,0.438597747,0.430011413,0.422631908,0.416297596,0.411016352,0.406594898,0.403031894,0.400203514,0.398188285,0.396763703,0.396020333,0.395796692,0.39622532,0.396886815,0.398238473,0.39964058,0.401497284,0.403427515,0.405464407,0.407544376,0.409500066,0.411404499,0.413063125,0.414513076,0.415653815,0.416443228,0.416919869,0.41697655,0.416781223,0.416142757,0.415285468,0.414083219,0.412620261,0.41090162,0.40891593,0.406617863,0.404083377,0.401296736,0.398340121,0.395215368,0.391938865,0.388590119,0.385161492,0.381675881,0.37818263,0.374676483,0.371191879,0.367750258,0.364367512,0.361042278,0.357837817,0.354753808,0.351741939,0.348971634,0.346251347,0.343798216,0.341640882,0.339744099,0.338116318,0.336749232,0.335554996,0.334581544,0.333740044,0.33306307,0.332458999,0.3318999,0.331303672,0.330637151,0.329794871,0.328796982,0.327529328,0.326098216,0.324554461
-0.5,0.90990386,0.955496801,0.969017701,0.98617359,0.994501403,1,0.995257635,0.985379835,0.968713579,0.947239332,0.921300928,0.8918392,0.860252045,0.826636171,0.792744634,0.75839331,0.724792536,0.692421663,0.661217754,0.632413187,0.605074151,0.580331464,0.557812601,0.537413795,0.519525586,0.503315502,0.489327183,0.477026421,0.466217157,0.456853983,0.448767394,0.441737686,0.435827998,0.43078869,0.426625969,0.423269377,0.420688502,0.418796108,0.417590664,0.41694599,0.416995569,0.417298027,0.418319712,0.419424569,0.42099455,0.422658578,0.424469899,0.426298421,0.428046636,0.429742014,0.431200015,0.432470651,0.433423199,0.43404816,0.434357174,0.434261807,0.433913987,0.433144856,0.432149762,0.430842124,0.429268845,0.427476513,0.425434911,0.423118806,0.420590724,0.417838571,0.414932848,0.411879713,0.408687805,0.405435949,0.40210819,0.398738435,0.395360358,0.391977954,0.388615199,0.385301395,0.38203592,0.378824617,0.375729305,0.372733744,0.369800962,0.367089198,0.364401884,0.361964589,0.359797469,0.357853397,0.356179448,0.354753792,0.353473881,0.352451545,0.351534509,0.350812629,0.3501474,0.349534553,0.348877919,0.348153,0.347255869,0.346207108,0.344898822,0.343440259,0.341874317
-0.6,0.878557434,0.931044928,0.94726051,0.970398448,0.984559039,0.995257635,1,0.995157205,0.985357895,0.968945294,0.947340923,0.921729054,0.892838555,0.861333374,0.828802178,0.79516912,0.761889078,0.729273209,0.697551755,0.667964263,0.639624244,0.613707222,0.589940197,0.568226915,0.548978204,0.5314436,0.516165538,0.50259795,0.490647063,0.480193596,0.471123903,0.463217803,0.456516454,0.450797971,0.44603623,0.442177975,0.439183993,0.436942361,0.435435965,0.434551997,0.434388434,0.434516114,0.435380783,0.436352583,0.437801826,0.439346261,0.4410548,0.442783681,0.444425581,0.446018533,0.447367668,0.448520866,0.449347732,0.449835254,0.449997989,0.44975506,0.449248668,0.448330693,0.447190669,0.445741995,0.444050333,0.442153135,0.440028713,0.437657839,0.435096058,0.432341415,0.429439872,0.426396046,0.423216852,0.419964646,0.416622306,0.413225307,0.409814292,0.406380503,0.402961094,0.399595218,0.396261826,0.392981667,0.389824897,0.386757154,0.383764652,0.380980524,0.378231991,0.375733846,0.373502949,0.371496376,0.369760434,0.368267569,0.366935948,0.365847715,0.364868246,0.364075254,0.363325081,0.362622541,0.361864298,0.361039377,0.360043994,0.358913731,0.357540193,0.356039199,0.354448799
-0.7,0.8443983,0.902692188,0.92107702,0.949350376,0.967647898,0.985379835,0.995157205,1,0.995218618,0.985313882,0.969050332,0.94755697,0.922442982,0.893698291,0.863244497,0.83104593,0.798493733,0.766111081,0.734153687,0.70397231,0.67474853,0.647805032,0.622862,0.599952471,0.57951954,0.560818742,0.544426353,0.529863716,0.51699275,0.505686759,0.49586051,0.487268806,0.479919669,0.473618279,0.468343081,0.463970069,0.460499248,0.457830334,0.455910937,0.454649472,0.454137301,0.453931276,0.454505029,0.455182,0.456368322,0.457663229,0.459134173,0.460625013,0.462060788,0.463440932,0.46459298,0.465567391,0.466209639,0.466533605,0.466547404,0.466147935,0.465519368,0.464483815,0.463243589,0.461724277,0.459968245,0.458043548,0.455906306,0.453552681,0.451030131,0.448324509,0.445499004,0.442533057,0.439450698,0.436297625,0.433063545,0.429774094,0.426469194,0.423138919,0.419814835,0.416541833,0.413291373,0.410097423,0.407007474,0.40401746,0.401083211,0.398346989,0.395635589,0.393144188,0.3908957,0.388839661,0.387042927,0.385462823,0.384047322,0.382870266,0.381804985,0.380929995,0.380098499,0.379314705,0.378475964,0.3775687,0.376500601,0.375298151,0.373873672,0.372320453,0.370697775
-0.8,0.807828285,0.870711307,0.890663651,0.923442004,0.945415489,0.968713579,0.985357895,0.995218618,1,0.995491616,0.985911196,0.969841453,0.949112386,0.924250332,0.896599576,0.866526078,0.835405469,0.803772293,0.772125335,0.741669057,0.71194598,0.684127524,0.65811037,0.633993421,0.612228739,0.592264419,0.574561029,0.558757176,0.544771009,0.532373762,0.52157811,0.512114841,0.503946326,0.496934188,0.490967211,0.486012908,0.481998732,0.478828113,0.476462785,0.474801944,0.473912833,0.473380792,0.473632909,0.474040837,0.474959759,0.476015436,0.477270627,0.478560712,0.479802247,0.481015233,0.481991016,0.482803855,0.483284052,0.483451671,0.483302035,0.482746332,0.481966465,0.480772489,0.479390013,0.477725048,0.475833484,0.473793708,0.471555253,0.469137199,0.466574374,0.463861403,0.461046898,0.458111811,0.455068392,0.451958928,0.448767111,0.445516547,0.44225173,0.438963139,0.435670997,0.432431866,0.429216183,0.426040627,0.422977346,0.419994767,0.417067242,0.414318421,0.411600666,0.40909138,0.406811296,0.404726426,0.40288647,0.401259583,0.399797873,0.398556449,0.397420048,0.396466083,0.395540872,0.394658955,0.393722859,0.392724714,0.39158406,0.390327011,0.388877784,0.387323906,0.385716671
